LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.7 on Thu Sep 07 10:43:24 +0330 2023
 6054 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 3 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -77.329989 77.329989  xlo xhi
 -77.329989 77.329989  ylo yhi
 -1.2000000 30.000000  zlo zhi

# Pair Coeffs
#
# 1  H
# 2  O
# 3  Pt

 Masses

 1 1.007940 # H
 2 15.999400 # O
 3 195.084000 # Pt

 Atoms # charge

273 3 0.000000 -71.002998 -3.515000 -0.994000 # Pt
274 3 0.000000 -69.597000 -2.109000 0.994000 # Pt
275 3 0.000000 -71.002998 -0.703000 -0.994000 # Pt
276 3 0.000000 -69.597000 0.703000 0.994000 # Pt
277 3 0.000000 -71.002998 2.109000 -0.994000 # Pt
278 3 0.000000 -69.597000 3.515000 0.994000 # Pt
279 3 0.000000 -71.002998 4.921000 -0.994000 # Pt
280 3 0.000000 -69.597000 6.327000 0.994000 # Pt
281 3 0.000000 -71.002998 7.733000 -0.994000 # Pt
282 3 0.000000 -69.597000 9.139000 0.994000 # Pt
283 3 0.000000 -71.002998 10.545000 -0.994000 # Pt
284 3 0.000000 -69.597000 11.951000 0.994000 # Pt
285 3 0.000000 -71.002998 13.357000 -0.994000 # Pt
286 3 0.000000 -69.597000 14.763000 0.994000 # Pt
287 3 0.000000 -71.002998 16.169001 -0.994000 # Pt
288 3 0.000000 -69.597000 17.575001 0.994000 # Pt
289 3 0.000000 -71.002998 18.981001 -0.994000 # Pt
290 3 0.000000 -69.597000 20.386999 0.994000 # Pt
291 3 0.000000 -71.002998 21.792999 -0.994000 # Pt
292 3 0.000000 -69.597000 23.198999 0.994000 # Pt
293 3 0.000000 -71.002998 24.605000 -0.994000 # Pt
294 3 0.000000 -69.597000 26.011000 0.994000 # Pt
295 3 0.000000 -71.002998 27.417000 -0.994000 # Pt
296 3 0.000000 -69.597000 28.823000 0.994000 # Pt
297 3 0.000000 -71.002998 30.229000 -0.994000 # Pt
298 3 0.000000 -69.597000 31.635000 0.994000 # Pt
299 3 0.000000 -71.002998 33.041000 -0.994000 # Pt
300 3 0.000000 -69.597000 34.446999 0.994000 # Pt
301 3 0.000000 -71.002998 35.853001 -0.994000 # Pt
